listing_date,season,mls_number,neighborhood,address,list_price,sold_price,sell_list_ratio,dom,bedrooms,bathrooms,garage_type,basement,house_type,style,type,sqft,lot_size
2025-07-02,Summer,20251330,St Vital,570 Deniset Street 111 Lawndale Avenue 169 Coniston Street,249900.0,240000.0,0.96,59,0,0.0,"single detached double detached double detached, garage door",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,720,0.0
2025-07-02,Summer,20251161,Loose Area,38 Glen Avenue 690 River Road 19 Mager Drive,399900.0,515000.0,1.29,8,0,3.0,"drive access single attached single attached, front drive",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,947,0.0
2025-07-02,Summer,20251085,Loose Area,111 Cunnington Avenue 20 Cunnington Avenue 50 Tyrone Bay,439900.0,544000.0,1.24,7,0,3.0,"double detached, parking pad double detached single attached, front drive",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1100,0.0
2025-07-02,Summer,20251058,Loose Area,41 West Fernwood Avenue 102 Bright Oaks Bay,339900.0,440441.0,1.3,7,102,2.0,"single detached, front drive single attached double detached, garage door",0,Single Family Detached,Bungalow,Single Family Detached,779,0.0
2025-07-02,Summer,20251002,St Vital,366 Riel Avenue 26 St Vital Road 46 Mager Drive,414900.0,435000.0,1.05,9,0,3.0,"single attached single detached, rear drive single detached",0,Single Family Detached,"Bungalow, Bi-Level",Single Family Detached,1116,0.0
2025-07-02,Summer,20250968,St Vital,15 Sandralin Bay 3 Triton Bay 130 St,475000.0,515000.0,1.08,4,0,3.0,double detached single detached single attached,0,Single Family Detached,Bungalow,Single Family Detached,1120,0.0
2025-07-02,Summer,20250933,St Vital,151 Redview Drive 76 Weaver Bay 39 Hastings Boulevard,649900.0,730000.0,1.12,7,0,4.0,"double attached front drive access, parking pad double detached, front & rear",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,2470,0.0
2025-07-02,Summer,20250876,Loose Area,268 Dunkirk Drive E 26 Weaver Bay 95 River Pointe Drive,550000.0,530000.0,0.96,30,0,5.0,"single attached single detached double attached, front drive",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,1348,0.0
2025-07-02,Summer,20250495,St Vital,30 Triton Bay 108 Minnetonka Street 33 Rosewarne Avenue,449900.0,510000.0,1.13,6,0,3.0,"drive access, parking pad double detached, oversized double detached",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1244,0.0
2025-07-02,Summer,20250776,St Vital,286 Victoria Crescent 502 River Road 29 Riverbend Avenue,789750.0,808888.0,1.02,2,0,2.0,double detached double attached rear drive access,0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,1408,0.0
2025-07-02,Summer,20250721,Loose Area,24 Glen Avenue 49 GLENLAWN Avenue 30 West Fernwood Avenue,399900.0,515000.0,1.29,6,0,2.0,"double detached, front & rear single detached, garage door single detached",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1145,0.0
2025-07-02,Summer,20250657,St Vital,113 St Michael Road 90 River Pointe Drive 54 BLACKMORE Avenue,349900.0,341000.0,0.97,11,0,2.0,"single detached triple attached single detached, front drive",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,743,0.0
2025-07-02,Summer,20250546,Loose Area,15 Parkville Drive 11 Kingston Row 6 Weaver Bay,420000.0,410650.0,0.98,50,0,4.0,"single detached front drive access, parking pad, double detached, front drive",0,Single Family Detached,"Bungalow, Other",Single Family Detached,835,0.0
2025-07-02,Summer,20250382,St Vital,19 Glenlawn Avenue 47 BARRINGTON Avenue 31 Greendell Avenue,349900.0,467500.0,1.34,7,0,3.0,"double detached double detached, front drive double detached, garage door",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1265,0.0
2025-07-02,Summer,20250239,Loose Area,233 Kingston Row 70 Robertson Crescent 35 West Fernwood Avenue,568900.0,650233.0,1.14,9,0,2.0,drive access parking pad double detached,74,Single Family Detached,"Bungalow, Bi-Level, Other",Single Family Detached,1437,74.32
2025-07-02,Summer,20250394,St Vital,31 Bright Oaks Bay W 12 Cunnington Avenue 73 Sunset Boulevard,399900.0,450500.0,1.13,7,31,3.0,"drive access, no garage, carport, garage door opener, double detached",69,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,988,69.68
2025-07-02,Summer,20250343,Loose Area,143 Kingston Row 128 Elm Park Road 35 Parkville Drive,699800.0,875000.0,1.25,8,0,3.0,double attached single attached double detached,0,Single Family Detached,"One and a Half, Other",Single Family Detached,2430,0.0
2025-07-02,Summer,20250310,Loose Area,15 Warrendale Place 52 Cabot Crescent 134 Arden Avenue,509900.0,497500.0,0.98,8,0,3.0,"single attached carport single detached, oversized",0,Single Family Detached,Bungalow,Single Family Detached,1324,0.0
2025-07-02,Summer,20250233,Loose Area,58 Blue Spruce Crescent 169 Woodlawn Avenue 100 Nicollet Avenue,399900.0,451000.0,1.13,6,0,5.0,"single detached, garage door single detached single attached",0,Single Family Detached,"Bungalow, Other",Single Family Detached,990,0.0
2025-07-02,Summer,20250162,St Vital,115 Kingston Row 98 Woodbury Drive 36 Glenlawn Avenue,569900.0,550000.0,0.97,71,0,3.0,single detached single attached rear drive access,0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1216,0.0
2025-07-02,Summer,20250138,St Vital,132 Arden Avenue 25 St Vital Road 28 Nichol Avenue,359900.0,329000.0,0.91,30,0,4.0,"single detached, front drive single detached, front drive front drive access",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1708,0.0
2025-07-02,Summer,20250021,St Vital,139 Parkville Drive 20 Rosewarne Avenue,419900.0,466000.0,1.11,6,0,3.0,"carport, front drive access, double detached, garage door tandem garage",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1092,0.0
2025-07-02,Summer,20242445,St Vital,54 St Vital Road 301 Kingston Crescent 31 Moore Avenue,329900.0,360000.0,1.09,7,0,2.0,"single detached, front drive single detached double detached",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1292,0.0
2025-07-02,Summer,4b9e135fc1,Loose Area,243 Darwin Street 93 Vivian Avenue,0.0,0.0,0.0,0,0,3.0,"double attached no garage, parking pad double attached, triple",0,Single Family Detached,Two Storey,Single Family Detached,1664,0.0
2025-07-02,Summer,20251296,St Vital,50 SF 25 SF 53 SF Depth 99 SF 0 SF 0 SF Site Influence Playground Nearby Back Lane,299900.0,290000.0,0.97,54,0,1.0,none,Unknown,Single Family Detached,Other,Other,1200,0.0
2025-07-02,Summer,20251138,St Vital,28 St Elmo Road 94 Stranmillis Avenue 125 Dunraven Avenue,279900.0,335000.0,1.2,7,0,2.0,"single detached, front drive single attached, double parking pad, rear drive access",0,Single Family Detached,"Bungalow, Other",Single Family Detached,672,0.0
2025-07-02,Summer,20251106,St Vital,15 Worthington Avenue 10 Inman Avenue 47 Imperial Avenue,339900.0,400000.0,1.18,6,0,2.0,"single detached, rear drive parking pad parking pad",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,1036,0.0
2025-07-02,Summer,20250706,St Vital,129 The Glen 268 Metcalfe Avenue 157 Fernwood Avenue,299900.0,350129.0,1.17,12,0,4.0,single attached single detached,51,Single Family Detached,Bungalow,Single Family Detached,625,51.1
2025-07-02,Summer,20251028,St Vital,79 Dunraven Avenue 21 Vivian Avenue 107 Hindley Avenue,324900.0,350444.0,1.08,9,0,3.0,"single detached, garage door double detached, garage door double detached, heated,",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,908,0.0
2025-07-02,Summer,9ea8cbd776,Loose Area,60 Kingswood Avenue 239 Portland Avenue 113 Vivian Avenue,0.0,0.0,0.0,0,0,3.0,"single detached, rear drive single detached single detached",65,Single Family Detached,"Bungalow, Bi-Level",Single Family Detached,832,65.03
2025-07-02,Summer,20251022,St Vital,50 SF 45 SF 25 SF Depth 102 SF 0 SF 102 SF Site Influence Paved Lane,330000.0,330000.0,1.0,28,0,1.0,none,Unknown,Single Family Detached,Other,Other,102,0.0
2025-07-02,Summer,20250914,St Vital,65 Berrydale Avenue 11 Ellesmere Avenue,375000.0,395000.0,1.05,0,0,3.0,"double detached, front drive parking pad parking pad, rear drive access",0,Single Family Detached,"Bungalow, Two Storey, One and a Half","Single Family Detached, Townhouse",2155,0.0
2025-07-02,Summer,20250931,St Vital,179 Imperial Avenue 78 Worthington Avenue,369900.0,370000.0,1.0,7,0,4.0,"parking pad, plug-in, rear drive double detached, front drive ev charging station, front drive",0,Single Family Detached,"Bungalow, One and a Half, Bi-Level",Single Family Detached,1050,0.0
2025-07-02,Summer,20250879,St Vital,16 St George Road 100 Havelock Avenue 117 Hindley Avenue,239900.0,280000.0,1.17,7,0,3.0,"double detached, front & rear single detached single detached, front drive",0,Single Family Detached,"Bungalow, Other",Single Family Detached,840,0.0
2025-07-02,Summer,20250754,St Vital,152 Berrydale Avenue 264 Poplarwood Avenue 9 St,289900.0,366000.0,1.26,9,0,2.0,single detached single detached parking pad,0,Single Family Detached,"Bungalow, Other",Single Family Detached,1008,0.0
2025-07-02,Summer,20250756,St Vital,37 St Elmo Road 173 Sadler Avenue 58 Sadler Avenue,399900.0,400000.0,1.0,38,0,2.0,"double detached, carport, front drive access, parking pad single detached, garage door",72,Single Family Detached,Bungalow,Single Family Detached,994,72.0
2025-07-02,Summer,20250537,St Vital,131 Fernwood Avenue 222 Poplarwood Avenue,379900.0,460000.0,1.21,9,0,5.0,double detached double detached parking pad,0,Single Family Detached,"Bungalow, Bi-Level, Other",Single Family Detached,1016,0.0
2025-07-02,Summer,20250638,St Vital,105 POPLARWOOD Avenue 368 Beliveau Road 50 Beechtree Crescent,399900.0,465105.0,1.16,8,0,4.0,"single detached, front & rear double detached, front drive front drive access, no garage,",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1233,0.0
2025-07-02,Summer,20250599,St Vital,27 Fitzpatrick Road 187 Pilgrim Avenue 101 Thorndale Avenue,324900.0,355000.0,1.09,8,0,3.0,"double attached plug-in single detached, insulated",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1344,0.0
2025-07-02,Summer,20250517,St Vital,42 Carriere Avenue 124 Lennox Avenue 25 ESSEX Avenue,339900.0,380500.0,1.12,8,0,2.0,"single detached, garage door double detached single detached, garage door",0,Single Family Detached,Bungalow,Single Family Detached,1104,0.0
2025-07-02,Summer,20250375,St Vital,42 Frederick Avenue 116 Morier Avenue 118 Poplarwood Avenue,249900.0,235000.0,0.94,16,0,3.0,"drive access single detached double detached, garage door",0,Single Family Detached,"Bungalow, Other",Single Family Detached,992,0.0
2025-07-02,Summer,20250379,St Vital,188 Portland Avenue 50 Berrydale Avenue 34 Havelock Avenue,369900.0,430000.0,1.16,7,0,2.0,"single detached double attached, multiple double detached, insulated",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1288,0.0
2025-07-02,Summer,20250305,St Vital,161 Stranmillis Avenue 28 Inman Avenue 59 Maralbo Avenue,509900.0,500000.0,0.98,10,0,3.0,rear drive access carport double detached,0,Single Family Detached,"Two Storey, Bi-Level, Other",Single Family Detached,1532,0.0
2025-07-02,Summer,20250199,St Vital,35 Sherwood Place 132 Thorndale Avenue 155 Fernwood Avenue,299900.0,411000.0,1.37,8,0,4.0,"double detached, front & rear double detached single detached, parking pad",0,Single Family Detached,"Bungalow, Other",Single Family Detached,700,0.0
2025-07-02,Summer,20250232,St Vital,294 Egerton Road 208 hindley Avenue 155 Handyside Avenue,339900.0,330000.0,0.97,14,0,2.0,"double detached, heated, double detached parking pad",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1000,0.0
2025-07-02,Summer,20250205,St Vital,77 Clayton Drive 103 Clonard Avenue 91 Frederick Avenue,279900.0,270000.0,0.96,1,0,3.0,drive access double detached single detached,0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,816,0.0
2025-07-02,Summer,20250184,St Vital,56 Essex Avenue 123 Pilgrim Avenue 35 Imperial Avenue,279900.0,322556.0,1.15,7,0,2.0,"double detached, rear drive parking pad, unpaved driveway parking pad",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,786,0.0
2025-07-02,Summer,20250042,St Vital,115 Vivian Avenue 15 Sadler Avenue 51 Hindley Avenue,259900.0,230000.0,0.88,12,0,2.0,"rear drive access double detached, rear drive double detached, garage door",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1116,0.0
2025-07-02,Summer,20242719,St Vital,215 Havelock Avenue 283 Regal Avenue 68 Bank Avenue,299900.0,361500.0,1.21,10,0,3.0,"double detached double detached, garage door parking pad",0,Single Family Detached,"Bungalow, Bi-Level",Single Family Detached,828,0.0
2025-07-02,Summer,20251303,St Vital,321 Beliveau Road 403 St,269900.0,253000.0,0.94,17,0,4.0,"drive access, parking pad single attached, front drive front drive access",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,878,0.0
2025-07-02,Summer,0b539c67c7,Loose Area,25 Sadler Avenue 242 Portland Avenue 153 Vista Avenue,0.0,0.0,0.0,0,0,4.0,"double detached, front & rear single detached front drive access, no garage,",0,Single Family Detached,"Bungalow, Two Storey, Bi-Level",Single Family Detached,1525,0.0
2025-07-02,Summer,20251166,Loose Area,0 SF 35 SF 55 SF Depth 0 SF 0 SF 102 SF Site Influence Back Lane,340000.0,340000.0,1.0,0,0,1.0,none,Unknown,Single Family Detached,Other,Other,102,0.0
2025-07-02,Summer,20251123,St Vital,46 Woodydell Avenue 369 Wales Avenue 274 Hazelwood Avenue,289000.0,331000.0,1.15,12,0,4.0,"double detached double detached single detached, garage door",0,Single Family Detached,Bungalow,Single Family Detached,1034,0.0
2025-07-02,Summer,20251066,St Vital,82 Pembridge Bay 18 Wakopa Place 96 Marinus Place,389900.0,440000.0,1.13,9,0,4.0,"double detached, garage door double attached double attached",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,1032,0.0
2025-07-02,Summer,20250978,Loose Area,12 Iowa Street 3 Pembridge Bay 78 Thunder Bay,424900.0,414900.0,0.98,7,0,4.0,"double detached, garage door double detached front drive access, no garage,",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1113,0.0
2025-07-02,Summer,9b52e0593a,Loose Area,444 Novavista Drive 22 Carriage House Road 6 Dells Crescent,0.0,0.0,0.0,0,0,4.0,"drive access, parking pad, parking pad",39,Single Family Detached,Bungalow,Single Family Detached,904,39.02
2025-07-02,Summer,20250985,St Vital,36 SF 0 SF Depth 0 SF 0 SF Site Influence Paved Street,339900.0,325000.0,0.96,6,0,1.0,none,Unknown,Single Family Detached,Other,Other,1200,0.0
2025-07-02,Summer,20250830,St Vital,518 Novavista Drive 645 St Anne's Road 162 Whitley Drive,399900.0,470000.0,1.18,8,0,4.0,"single detached, parking pad triple attached double attached, tandem",0,Single Family Detached,"Bungalow, Two Storey, Bi-Level, Other",Single Family Detached,906,0.0
2025-07-02,Summer,20250138,St Vital,26 Whitley Drive 1019 Dakota Street,349900.0,390026.0,1.11,8,0,3.0,"double detached, garage door rear drive access parking pad",0,Single Family Detached,"Bungalow, Two Storey, Bi-Level, Other",Single Family Detached,1230,0.0
2025-07-02,Summer,20241478,Loose Area,50 Ashworth Street 256 Wales Avenue 444 Wales Avenue,299900.0,395000.0,1.32,6,0,3.0,"single detached, front drive double detached, garage door rear drive access",63,Single Family Detached,"Bungalow, Bi-Level",Single Family Detached,892,63.36
2025-07-02,Summer,20250656,St Vital,197 Sterling Avenue 12 Baywood Place 429 Meadowood Drive,449900.0,444000.0,0.99,12,0,4.0,"single detached double detached, front drive double detached",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1014,0.0
2025-07-02,Summer,20250443,Loose Area,321 Ashworth Street 490 Novavista Drive 26 Woodydell Avenue,389900.0,455000.0,1.17,7,0,3.0,"parking pad, rear drive access parking pad, rear drive access double detached, garage door",0,Single Family Detached,"One and a Half, Bi-Level, Other",Single Family Detached,879,0.0
2025-07-02,Summer,20250271,Loose Area,202 Hazelwood Crescent 261 Wales Avenue 153 Hazelwood Crescent,392000.0,390000.0,0.99,6,0,3.0,"double detached, garage door double detached, rear drive double detached, garage door",74,Single Family Detached,"Bungalow, Other",Single Family Detached,837,74.32
2025-07-02,Summer,20250236,St Vital,82 ashworth Street 22 Wakopa Place 339 Greenwood Avenue,299900.0,310000.0,1.03,9,0,3.0,"drive access double attached single detached, oversized",0,Single Family Detached,"Bungalow, Two Storey, Bi-Level, Other",Single Family Detached,800,0.0
